audio,transcripts
LZIB_STEFANIK_Tower_118_3MHz_20210427_163922.wav,"['looking out for a traffic Oscar Mike Kilo Lima Lima', ""roger just traffic is on your eleven o'clock one mile""]"
LSZH_ZURICH_ApronS_121_75MHz_20210414_170759.wav,['Swiss One Zero Seven Six taxi via link three echo seven hold short of runway one six']
LKPR_RUZYNE_Radar_120_520MHz_20201026_105855.wav,"['Skytravel Three Five Juliett turn right heading one eight zero vectoring for spacing', '[hes] turning right heading one eight zero Skytravel Three Five Juliett']"
LSZH_ZURICH_Tower_118_1MHz_20210414_085932.wav,['[#callsign]Air[/#callsign] [#callsign]Nostrum[/#callsign] [#callsign]Eight[/#callsign] [#callsign]Zero[/#callsign] [#callsign]Quebec[/#callsign] [#callsign]Yankee\xa0[/#callsign] [#command]contact[/#command] [#unnamed]apron[/#unnamed] [#value]one[/#value] [#value]two[/#value] [#value]one[/#value] [#value]decimal[/#value] [#value]eight[/#value] [#value]five[/#value] [#value]five[/#value]']
LSGS_SION_Ground_Control_121_7MHz_20210503_151837.wav,"['[#callsign]Heli[/#callsign] [#callsign]Charlie[/#callsign] [#callsign]Zulu[/#callsign] [#unnamed]we[/#unnamed] [#unnamed]have[/#unnamed] [#unnamed]the[/#unnamed] [#unnamed]traffic[/#unnamed] [#unnamed]in[/#unnamed] [#unnamed]sight[/#unnamed]', '[#unnamed]roger[/#unnamed] [#unnamed]able[/#unnamed] [#command]confirm[/#command] [#unnamed]behind[/#unnamed]']"
LSGS_SION_Ground_Control_121_7MHz_20210505_132913.wav,['[#callsign]Bair[/#callsign] [#callsign]Nine[/#callsign] [#callsign]Five[/#callsign] [#callsign]One\xa0[/#callsign] [#command]stand[/#command] [#command]by[/#command] [#unnamed]call[/#unnamed] [#unnamed]you[/#unnamed] [#unnamed]back[/#unnamed]']
LZIB_STEFANIK_Tower_118_3MHz_20210425_122209.wav,"['Stefanik tower [NE Slovak] ahoj [/NE] Topjet Two Zero Two established final track RNP three one', 'Topjet Two Zero Two Stefanik tower [NE Slovak] dobrý deň [/NE] wind three one zero degrees two one knots runway three one clear to land', 'runway three one cleared to land Topjet Two Zero Two']"
YSSY_SYDNEY_Tower_120_5MHz_20210503_223154.wav,"['Jetstar Seven Six One wind is calm runway one six right cleared to land', 'cleared to land one six right Jetstar Seven Sixty One']"
LSGS_SION_Ground_Control_121_7MHz_20210423_170457.wav,['Hotel Hotel Lima November Whiskey five thousand five hundred feet climbing']
YSSY_SYDNEY_Tower_120_5MHz_20210504_232546.wav,['[#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#value]runway[/#value] [#value]one[/#value] [#value]six[/#value] [#value]five[/#value] [#callsign]Qjet[/#callsign] [#callsign]Fifteen[/#callsign] [#callsign]Zero[/#callsign] [#callsign]Four[/#callsign]']
LZIB_STEFANIK_Tower_118_3MHz_20210426_203652.wav,['holding point runway three one via foxtrot and cross runway zero four Eurotrans Two One correction One Three Juliett thank you']
LSGS_SION_Ground_Control_121_7MHz_20210503_161854.wav,"['[#callsign]Helicopter[/#callsign] [#callsign]Tango[/#callsign] [#callsign]Oscar[/#callsign] [#command]you[/#command] [#command]may[/#command] [#command]leave[/#command] [#command]the[/#command] [#command]frequency[/#command] [#unnamed]bye[/#unnamed] [#unnamed]bye[/#unnamed]', '[#callsign]\xa0Tango[/#callsign] [#callsign]Oscar[/#callsign] [#command]leave[/#command] [#command]the[/#command] [#command]frequency[/#command] [#unnamed]bye[/#unnamed] [#unnamed]bye[/#unnamed]', '[#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign] [#command]further[/#command] [#command]climb[/#command] [#command]is[/#command] [#command]approved[/#command]', '[#command]further[/#command] [#command]climb[/#command] [#command]approved[/#command] [#value]again[/#value] [#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign]']"
YSSY_SYDNEY_Tower_120_5MHz_20210502_074234.wav,['[#unnamed]roger[/#unnamed] [#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#value]runway[/#value] [#value]three[/#value] [#value]four[/#value] [#value]left[/#value] [hes] [#command]exit[/#command] [hes] [#value]on[/#value] [#value]the[/#value] [#value]high[/#value] [#value]speed[/#value] [#value]on[/#value] \xa0 [#value]right[/#value]']
LSGS_SION_Ground_Control_121_7MHz_20210503_161046.wav,"['[#callsign]Three[/#callsign] [#callsign]Four[/#callsign] [#callsign]Two[/#callsign] [#callsign]Six\xa0[/#callsign] [#value]joining[/#value] [#value]right[/#value] [#value]hand[/#value] [#unnamed]downwind[/#unnamed] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#value]grass[/#value]', '[#callsign]Three[/#callsign] [#callsign]Four[/#callsign] [#callsign]Two[/#callsign] [#callsign]Six\xa0[/#callsign] [#value]two[/#value] [#value]five[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]one[/#value] [#value]two[/#value] [#value]knots[/#value] [#value]grass[/#value] [#value]two[/#value] [#value]five[/#value] [#unnamed]landing[/#unnamed] [#unnamed]on[/#unnamed] [#unnamed]discretion[/#unnamed]', '[#unnamed]landing[/#unnamed] [#unnamed]on[/#unnamed] [#unnamed]my[/#unnamed] [#unnamed]discretion[/#unnamed] [#callsign]\xa0Three[/#callsign] [#callsign]Four[/#callsign] [#callsign]Two[/#callsign] [#callsign]Six[/#callsign]']"
LSZB_BERN_Tower_121_0MHz_20210423_060534.wav,"[""Heli Tango Whiskey negative it's fine if you want you can monitor the frequency\xa0but it's up to you if you stay [hes] outside of CTR all the time""]"
LSGS_SION_Tower_118_3MHz_20210423_083403.wav,['number two looking out for number one Hotel Hotel']
YSSY_SYDNEY_Tower_120_5MHz_20210502_012016.wav,"['Jetstar Four Zero Nine approved route to bravo four', 'approved bravo four thank you Jetstar Four Zero Nine']"
LSZH_ZURICH_Tower_118_1MHz_20210412_191440.wav,['Jump Run Eight Zero Two climb to flight level one five zero']
LSGS_SION_Ground_Control_121_7MHz_20210502_052351.wav,['[hes] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]call[/#command] [#value]you[/#value] [#command]passing[/#command] [#value]one[/#value] [#value]three[/#value] [#value]thousand[/#value] [#value]feet[/#value] five [#unnamed]thank[/#unnamed] [#unnamed]you[/#unnamed]']
YSSY_SYDNEY_Tower_120_5MHz_20210503_084834.wav,['[#unnamed]Sydney[/#unnamed] [#unnamed]tower[/#unnamed] [#unnamed]good[/#unnamed] [#unnamed]evening[/#unnamed] [#callsign]Dynasty[/#callsign] [#callsign]Zero[/#callsign] [#callsign]Five[/#callsign] [#callsign]Five[/#callsign] [#value]seven[/#value] [#value]miles[/#value] [#value]runway[/#value] [#value]zero[/#value] (s-) [#value]runway[/#value] [#value]three[/#value] [#value]four[/#value] [#value]left[/#value]']
YSSY_SYDNEY_Tower_120_5MHz_20210430_224017.wav,"['Sydney tower good day Qlink Four Zero Two', 'Qlink Four Zero Two Sydney tower good morning']"
LSZB_BERN_Approach_127_3MHz_20210416_061750.wav,['tower Bern Hotel Bravo Kilo Golf November blue parking [spk] VFR local as plan route whiskey information november request taxi']
LSZB_BERN_Approach_127_3MHz_20210424_150535.wav,['[#callsign]Hotel[/#callsign] [#callsign]Golf[/#callsign] [#callsign]Echo[/#callsign] do you want to [#unnamed]stay[/#unnamed] [#unnamed]at[/#unnamed] [#unnamed]level[/#unnamed] [#unnamed]one[/#unnamed] [#unnamed]hundred[/#unnamed] or are you able to [#unnamed]descend[/#unnamed]']
LSZB_BERN_Tower_121_0MHz_20210424_132821.wav,['Hotel Kilo Delta now to whiskey one is approved if you remain outside romeo eight two']
LKPR_RUZYNE_Tower_134_560MHz_20201025_090915.wav,"['say again the departure we for us', 'it is Baltu four alfa to climb \xa0five thousand feet']"
YSSY_SYDNEY_Tower_120_5MHz_20210502_063423.wav,['[#value]runway[/#value] [#value]three[/#value] [#value]four[/#value] [#value]left[/#value] [#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#callsign]Quantas[/#callsign] [#callsign]One[/#callsign] [#callsign]Forty[/#callsign] [#callsign]Six[/#callsign]']
LKPR_RUZYNE_Radar_120_520MHz_20201027_121714.wav,['Oscar Kilo Uniform Tango Charlie re- release from frequency flying information service available at one two six decimal one Praha Information [NE Czech] dobrý den [\\NE]']
LSGS_SION_Tower_118_3MHz_20210420_065838.wav,"[""frequency change approved [NE-French]a toute a l'heure [/NE]""]"
LSZB_BERN_Tower_121_0MHz_20210415_140747.wav,"['Hotel Papa Golf turning base runway three two', 'Hotel Papa Golf wind zero four zero degrees eight knots runway three two cleared to land', 'three two cleared to land Hotel Papa Golf']"
LSZB_BERN_Approach_127_3MHz_20210415_073916.wav,['Sunturk Quebec Sierra descend to flight level seven zero expect clearance four airwork about three miles before Oskup']
LSZH_ZURICH_Tower_118_1MHz_20210418_155559.wav,['[#nonenglish]hallo[/#nonenglish] [#callsign]Bravo[/#callsign] [#callsign]Whiskey[/#callsign] [#callsign]Zulu[/#callsign] [#callsign]Papa[/#callsign] [#unnamed]tower[/#unnamed] [#unnamed]hello[/#unnamed] into control zone route \xa0echo\xa0 [#unnamed]clearence[/#unnamed] [#unnamed]limit[/#unnamed] [#value]\xa0echo\xa0[/#value] [#value]two[/#value]']
YSSY_SYDNEY_Tower_120_5MHz_20210505_233332.wav,['Sydney tower good day China Eastern Seven Five Six One establish our localizer runway one six right']
LSZB_BERN_Approach_127_3MHz_20210415_170152.wav,"[""Oscar Oscar Papa Charlie Kilo it's for IFR fly to echo bravo charlie india we have information delta it is for startup and IFR clearance""]"
LSGS_SION_Ground_Control_121_7MHz_20210504_134548.wav,['[#unnamed]okay[/#unnamed] [#value]approximately[/#value] [#value]fifteen[/#value] [#value]minutes[/#value] [#command]before[/#command] [#command]starting[/#command] [#unnamed]thank[/#unnamed] [#unnamed]you[/#unnamed]']
LSGS_SION_Tower_118_3MHz_20210505_133612.wav,['[#value]one[/#value] [#value]two[/#value] [#value]four[/#value] [#value]decimal[/#value] [#value]two[/#value] [#value]two[/#value] [#value]five[/#value] [#callsign]\xa0Bair[/#callsign] [#callsign]Nine[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#unnamed]good[/#unnamed] [#unnamed]bye[/#unnamed]']
LSZB_BERN_Approach_127_3MHz_20210413_160609.wav,['November Mike Alpha expect the ILS one four with romeo circling to runway three two']
LSGS_SION_Ground_Control_121_7MHz_20210505_140831.wav,"['no sorry you have to refound the flight plan sir', ""okay we won't see company quickly to refound no problem [hes] [ukn] technic""]"
LSGS_SION_Tower_118_3MHz_20210423_093650.wav,['Sion Tower at departure echo two for turn bravo papa zulu']
YSSY_SYDNEY_Tower_120_5MHz_20210505_054947.wav,"['Sydney tower good afternoon Fedex Seventy Seven heavy inbound ILS runway one six right', 'Fedex Seventy Seven heavy Sydney tower good day']"
LSZH_ZURICH_Tower_118_1MHz_20210424_092648.wav,"[""Hotel Delta Charlie your're at the CTR frequency change approved bye bye""]"
LZIB_STEFANIK_Tower_118_3MHz_20210423_120826.wav,['Slovak Airforce [hes] Seven Four Four Five frequency change approved [NE Slovak] dopočutia pekný let [/NE]']
LSGS_SION_Tower_118_3MHz_20210505_140747.wav,['[#callsign]Vistajet[/#callsign] [#callsign]Four[/#callsign] [#callsign]Six[/#callsign] [#callsign]Seven[/#callsign] [#command]we[/#command] [#command]expect[/#command] [#command]to[/#command] [#unnamed]descend[/#unnamed]']
LKPR_RUZYNE_Radar_120_520MHz_20201026_114352.wav,"['Oscar Kilo Papa Romeo Mike turn right heading zero six zero', 'zero six zero right turn Oscar Papa Romeo Mike']"
LZIB_STEFANIK_Tower_118_3MHz_20210505_224858.wav,['runway three one cleared to land we copied Topjet [hes] Seven Zero Four']
LSZB_BERN_Tower_121_0MHz_20210414_092138.wav,['Hotel Golf November wind zero one zero degrees one zero knots runway one four cleared to land']
LSZH_ZURICH_Tower_118_1MHz_20210414_180614.wav,['Hotel Four Six Five tower hello line up runway one zero']
LSGS_SION_Ground_Control_121_7MHz_20210502_061623.wav,['[#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign] [#unnamed]\xa0final\xa0[/#unnamed] [#value]two[/#value] [#value]five[/#value] [#command]for[/#command] [#command]touch[/#command] [#command]and[/#command] [#command]go[/#command]']
LSZB_BERN_Tower_121_0MHz_20210424_151756.wav,"['frequency change approved bye bye have a nice evening Hotel Quebec Mike', '[NE German]ebenso ciao[/NE]']"
YSSY_SYDNEY_Tower_120_5MHz_20210502_043414.wav,"['Sydney tower good day Qantas Five Twenty Niner', 'Qantas Five Twenty Niner Sydney tower']"
LSGS_SION_Ground_Control_121_7MHz_20210501_072244.wav,['[#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign] [#unnamed]roger[/#unnamed] [#unnamed]taxi[/#unnamed] [#unnamed]holding[/#unnamed] [#unnamed]point[/#unnamed] [#value]bravo[/#value] and [#command]report[/#command] [#value]ready[/#value]']
LSGS_SION_Ground_Control_121_7MHz_20210502_121507.wav,"['[#callsign]November[/#callsign] [#callsign]Hotel[/#callsign] [#callsign]Juliett[/#callsign] [#unnamed]the[/#unnamed] [#unnamed]preceding[/#unnamed] [#unnamed]traffic[/#unnamed] [#unnamed]is[/#unnamed] [#unnamed]joining[/#unnamed] [#unnamed]downwind[/#unnamed] [#unnamed]wind[/#unnamed] [#value]one[/#value] [#unnamed]correction[/#unnamed] [#value]two[/#value] [#value]six[/#value] [#value]zero[/#value] [#value]degrees[/#value]', '[#value]one[/#value] [#value]nine[/#value] [#value]knots[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]cleared[/#command] [#command]for[/#command] [#command]takeoff[/#command] [#command]report[/#command] [#value]passing[/#value] [#value]one[/#value] [#value]three[/#value] [#value]thousand[/#value] [#value]feet[/#value] [#command]and[/#command] [#command]climb[/#command]']"
LSZH_ZURICH_Tower_118_1MHz_20210414_085414.wav,['Oscar Echo India Tango Hotel tower on taxiway kilo cross runway two eight contact apron one two one decimal seven five five bye bye']
YSSY_SYDNEY_Tower_120_5MHz_20210503_075331.wav,"['Sydney tower [#callsign]Rex[/#callsign] [#callsign]Sixty[/#callsign] [#callsign]Four[/#callsign] [#callsign]Seventy[/#callsign] [#callsign]Two[/#callsign]', '[#callsign]Rex Sixty[/#callsign] [#callsign]Four[/#callsign] [#callsign]Seventy[/#callsign] [#callsign]Two[/#callsign] Sydney tower']"
YSSY_SYDNEY_Tower_120_5MHz_20210502_041102.wav,"['Sydney tower Jetstar Seven Sixty Seven', 'Jetstar Seven Sixty Seven Sydney tower']"
YSSY_SYDNEY_Tower_120_5MHz_20210505_234913.wav,['runway one six right cleared to land Malaysian One Twenty Three']
LSZB_BERN_Approach_127_3MHz_20210415_160311.wav,"['Bern Approach Hotel Bravo Kilo Bravo Victor', '[hes] Kilo Bravo Victor Bern']"
LZIB_STEFANIK_Tower_118_3MHz_20210430_104342.wav,['Stefanik tower good day Austrian One Four One One ILS three one']
LSGS_SION_Ground_Control_121_7MHz_20210504_101442.wav,"['[#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign] [#command]contact[/#command] [hes] [#value]Sion[/#value] [#value]approach[/#value] [#value]one[/#value] [#value]two[/#value] [#value]six[/#value] [#value]decimal[/#value] [#value]eight[/#value] [#value]two[/#value] [#value]five[/#value] [#command]talk[/#command] [#command]to[/#command] [#command]you[/#command] [#command]later[/#command]', '[#value]one[/#value] [#value]two[/#value] [#value]six[/#value] [#value]eight[/#value] [#value]two[/#value] [#value]five[/#value] [#command]talk[/#command] [#command]to[/#command] [#command]you[/#command] [#command]later[/#command] [#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign]']"
YSSY_SYDNEY_Tower_120_5MHz_20210502_055020.wav,['[#unnamed]tower[/#unnamed] [#unnamed]good[/#unnamed] [#unnamed]day[/#unnamed] [#callsign]New[/#callsign] [#callsign]Zealand[/#callsign] [#callsign]Two[/#callsign] [#callsign]Thirty[/#callsign] [#callsign]One[/#callsign] [#value]seven[/#value] [#value]charlie[/#value] [#value]three[/#value] [#value]four[/#value] [#value]left[/#value]']
LSZH_ZURICH_Tower_118_1MHz_20210414_101150.wav,['Hotel Delta Lima contact apron one two one decimal eight five five']
YSSY_SYDNEY_Tower_120_5MHz_20210505_124859.wav,['[#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#value]runway[/#value] [#value]one[/#value] [#value]six[/#value] [#value]right[/#value] [#command]call[/#command] [#value]us[/#value] [#value]seventy[/#value] [#value]two[/#value] [#value]twenty[/#value] [#value]one[/#value]']
YSSY_SYDNEY_Tower_120_5MHz_20210501_090436.wav,['Sydney tower evening Qantas Seventy Seven Zero One now at three international']
LSZB_BERN_Tower_121_0MHz_20210413_112156.wav,['Hotel Victor Bravo roger behind traffic on final backtrack runway one four behind']
